year,race_name,driver_id,position,points,status,sample_weight,driver_momentum,track_history,season_points,reg_impact,driver_idx,track_idx
2024,Bahrain Grand Prix,PER,2,18.0,Finished,1.0,12.0,12.0,0.0,0.0,18,4
2024,Bahrain Grand Prix,SAI,3,15.0,Finished,1.0,12.0,12.0,0.0,0.0,22,4
2024,Bahrain Grand Prix,LEC,4,12.0,Finished,1.0,12.0,12.0,0.0,0.0,13,4
2024,Bahrain Grand Prix,RUS,5,10.0,Finished,1.0,12.0,12.0,0.0,0.0,21,4
2024,Bahrain Grand Prix,NOR,6,8.0,Finished,1.0,12.0,12.0,0.0,0.0,16,4
2024,Bahrain Grand Prix,HAM,7,6.0,Finished,1.0,12.0,12.0,0.0,0.0,10,4
2024,Bahrain Grand Prix,PIA,8,4.0,Finished,1.0,12.0,12.0,0.0,0.0,19,4
2024,Bahrain Grand Prix,ALO,9,2.0,Finished,1.0,12.0,12.0,0.0,0.0,1,4
2024,Bahrain Grand Prix,STR,10,1.0,Finished,1.0,12.0,12.0,0.0,0.0,24,4
2024,Bahrain Grand Prix,ZHO,11,0.0,Lapped,1.0,12.0,12.0,0.0,0.0,27,4
2024,Bahrain Grand Prix,MAG,12,0.0,Lapped,1.0,12.0,12.0,0.0,0.0,15,4
2024,Bahrain Grand Prix,RIC,13,0.0,Lapped,1.0,12.0,12.0,0.0,0.0,20,4
2024,Bahrain Grand Prix,TSU,14,0.0,Lapped,1.0,12.0,12.0,0.0,0.0,25,4
2024,Bahrain Grand Prix,ALB,15,0.0,Lapped,1.0,12.0,12.0,0.0,0.0,0,4
2024,Bahrain Grand Prix,HUL,16,0.0,Lapped,1.0,12.0,12.0,0.0,0.0,11,4
2024,Bahrain Grand Prix,OCO,17,0.0,Lapped,1.0,12.0,12.0,0.0,0.0,17,4
2024,Bahrain Grand Prix,GAS,18,0.0,Lapped,1.0,12.0,12.0,0.0,0.0,8,4
2024,Bahrain Grand Prix,BOT,19,0.0,Lapped,1.0,12.0,12.0,0.0,0.0,5,4
2024,Bahrain Grand Prix,SAR,20,0.0,Lapped,1.0,12.0,12.0,0.0,0.0,23,4
2024,Bahrain Grand Prix,VER,1,26.0,Finished,1.0,12.0,12.0,0.0,0.0,26,4
2024,Saudi Arabian Grand Prix,VER,1,25.0,Finished,1.0,1.0,12.0,26.0,0.0,26,19
2024,Saudi Arabian Grand Prix,GAS,20,0.0,Retired,1.0,18.0,12.0,0.0,0.0,8,19
2024,Saudi Arabian Grand Prix,STR,19,0.0,Retired,1.0,10.0,12.0,1.0,0.0,24,19
2024,Saudi Arabian Grand Prix,ZHO,18,0.0,Lapped,1.0,11.0,12.0,0.0,0.0,27,19
2024,Saudi Arabian Grand Prix,BOT,17,0.0,Lapped,1.0,19.0,12.0,0.0,0.0,5,19
2024,Saudi Arabian Grand Prix,RIC,16,0.0,Lapped,1.0,13.0,12.0,0.0,0.0,20,19
2024,Saudi Arabian Grand Prix,TSU,15,0.0,Lapped,1.0,14.0,12.0,0.0,0.0,25,19
2024,Saudi Arabian Grand Prix,SAR,14,0.0,Lapped,1.0,20.0,12.0,0.0,0.0,23,19
2024,Saudi Arabian Grand Prix,OCO,13,0.0,Lapped,1.0,17.0,12.0,0.0,0.0,17,19
2024,Saudi Arabian Grand Prix,MAG,12,0.0,Finished,1.0,12.0,12.0,0.0,0.0,15,19
2024,Saudi Arabian Grand Prix,ALB,11,0.0,Finished,1.0,15.0,12.0,0.0,0.0,0,19
2024,Saudi Arabian Grand Prix,HUL,10,1.0,Finished,1.0,16.0,12.0,0.0,0.0,11,19
2024,Saudi Arabian Grand Prix,HAM,9,2.0,Finished,1.0,7.0,12.0,6.0,0.0,10,19
2024,Saudi Arabian Grand Prix,NOR,8,4.0,Finished,1.0,6.0,12.0,8.0,0.0,16,19
2024,Saudi Arabian Grand Prix,BEA,7,6.0,Finished,1.0,12.0,12.0,0.0,0.0,3,19
2024,Saudi Arabian Grand Prix,RUS,6,8.0,Finished,1.0,5.0,12.0,10.0,0.0,21,19
2024,Saudi Arabian Grand Prix,ALO,5,10.0,Finished,1.0,9.0,12.0,2.0,0.0,1,19
2024,Saudi Arabian Grand Prix,PIA,4,12.0,Finished,1.0,8.0,12.0,4.0,0.0,19,19
2024,Saudi Arabian Grand Prix,LEC,3,16.0,Finished,1.0,4.0,12.0,12.0,0.0,13,19
2024,Saudi Arabian Grand Prix,PER,2,18.0,Finished,1.0,2.0,12.0,18.0,0.0,18,19
2024,Australian Grand Prix,LEC,2,19.0,Finished,1.0,3.5,12.0,28.0,0.0,13,1
2024,Australian Grand Prix,SAI,1,25.0,Finished,1.0,3.0,12.0,15.0,0.0,22,1
2024,Australian Grand Prix,NOR,3,15.0,Finished,1.0,7.0,12.0,12.0,0.0,16,1
2024,Australian Grand Prix,PIA,4,12.0,Finished,1.0,6.0,12.0,16.0,0.0,19,1
2024,Australian Grand Prix,PER,5,10.0,Finished,1.0,2.0,12.0,36.0,0.0,18,1
2024,Australian Grand Prix,STR,6,8.0,Finished,1.0,14.5,12.0,1.0,0.0,24,1
2024,Australian Grand Prix,TSU,7,6.0,Finished,1.0,14.5,12.0,0.0,0.0,25,1
2024,Australian Grand Prix,ALO,8,4.0,Finished,1.0,7.0,12.0,12.0,0.0,1,1
2024,Australian Grand Prix,HUL,9,2.0,Finished,1.0,13.0,12.0,1.0,0.0,11,1
2024,Australian Grand Prix,MAG,10,1.0,Lapped,1.0,12.0,12.0,0.0,0.0,15,1
2024,Australian Grand Prix,ALB,11,0.0,Lapped,1.0,13.0,12.0,0.0,0.0,0,1
2024,Australian Grand Prix,RIC,12,0.0,Lapped,1.0,14.5,12.0,0.0,0.0,20,1
2024,Australian Grand Prix,GAS,13,0.0,Lapped,1.0,19.0,12.0,0.0,0.0,8,1
2024,Australian Grand Prix,BOT,14,0.0,Lapped,1.0,18.0,12.0,0.0,0.0,5,1
2024,Australian Grand Prix,ZHO,15,0.0,Lapped,1.0,14.5,12.0,0.0,0.0,27,1
2024,Australian Grand Prix,OCO,16,0.0,Lapped,1.0,15.0,12.0,0.0,0.0,17,1
2024,Australian Grand Prix,RUS,17,0.0,Retired,1.0,5.5,12.0,18.0,0.0,21,1
2024,Australian Grand Prix,HAM,18,0.0,Retired,1.0,8.0,12.0,8.0,0.0,10,1
2024,Australian Grand Prix,VER,19,0.0,Retired,1.0,1.0,12.0,51.0,0.0,26,1
2024,Japanese Grand Prix,VER,1,26.0,Finished,1.0,7.0,12.0,51.0,0.0,26,13
2024,Japanese Grand Prix,PER,2,18.0,Finished,1.0,3.0,12.0,46.0,0.0,18,13
2024,Japanese Grand Prix,SAI,3,15.0,Finished,1.0,2.0,12.0,40.0,0.0,22,13
2024,Japanese Grand Prix,LEC,4,12.0,Finished,1.0,3.0,12.0,47.0,0.0,13,13
2024,Japanese Grand Prix,NOR,5,10.0,Finished,1.0,5.666666666666667,12.0,27.0,0.0,16,13
2024,Japanese Grand Prix,ALO,6,8.0,Finished,1.0,7.333333333333333,12.0,16.0,0.0,1,13
2024,Japanese Grand Prix,RUS,7,6.0,Finished,1.0,9.333333333333334,12.0,18.0,0.0,21,13
2024,Japanese Grand Prix,PIA,8,4.0,Finished,1.0,5.333333333333333,12.0,28.0,0.0,19,13
2024,Japanese Grand Prix,HAM,9,2.0,Finished,1.0,11.333333333333334,12.0,8.0,0.0,10,13
2024,Japanese Grand Prix,TSU,10,1.0,Lapped,1.0,12.0,12.0,6.0,0.0,25,13
2024,Japanese Grand Prix,HUL,11,0.0,Lapped,1.0,11.666666666666666,12.0,3.0,0.0,11,13
2024,Japanese Grand Prix,STR,12,0.0,Lapped,1.0,11.666666666666666,12.0,9.0,0.0,24,13
2024,Japanese Grand Prix,MAG,13,0.0,Lapped,1.0,11.333333333333334,12.0,1.0,0.0,15,13
2024,Japanese Grand Prix,BOT,14,0.0,Lapped,1.0,16.666666666666668,12.0,0.0,0.0,5,13
2024,Japanese Grand Prix,OCO,15,0.0,Lapped,1.0,15.333333333333334,12.0,0.0,0.0,17,13
2024,Japanese Grand Prix,GAS,16,0.0,Lapped,1.0,17.0,12.0,0.0,0.0,8,13
2024,Japanese Grand Prix,SAR,17,0.0,Lapped,1.0,17.0,12.0,0.0,0.0,23,13
2024,Japanese Grand Prix,ZHO,18,0.0,Retired,1.0,14.666666666666666,12.0,0.0,0.0,27,13
2024,Japanese Grand Prix,RIC,19,0.0,Retired,1.0,13.666666666666666,12.0,0.0,0.0,20,13
2024,Japanese Grand Prix,ALB,20,0.0,Retired,1.0,12.333333333333334,12.0,0.0,0.0,0,13
2024,Chinese Grand Prix,TSU,19,0.0,Retired,1.0,11.5,12.0,7.0,0.0,25,8
2024,Chinese Grand Prix,VER,1,25.0,Finished,1.0,5.5,12.0,77.0,0.0,26,8
2024,Chinese Grand Prix,NOR,2,18.0,Finished,1.0,5.5,12.0,37.0,0.0,16,8
2024,Chinese Grand Prix,PER,3,15.0,Finished,1.0,2.75,12.0,64.0,0.0,18,8
2024,Chinese Grand Prix,LEC,4,12.0,Finished,1.0,3.25,12.0,59.0,0.0,13,8
2024,Chinese Grand Prix,SAI,5,10.0,Finished,1.0,2.3333333333333335,12.0,55.0,0.0,22,8
2024,Chinese Grand Prix,RUS,6,8.0,Finished,1.0,8.75,12.0,24.0,0.0,21,8
2024,Chinese Grand Prix,ALO,7,7.0,Finished,1.0,7.0,12.0,24.0,0.0,1,8
2024,Chinese Grand Prix,PIA,8,4.0,Finished,1.0,6.0,12.0,32.0,0.0,19,8
2024,Chinese Grand Prix,HAM,9,2.0,Finished,1.0,10.75,12.0,10.0,0.0,10,8
2024,Chinese Grand Prix,HUL,10,1.0,Finished,1.0,11.5,12.0,3.0,0.0,11,8
2024,Chinese Grand Prix,OCO,11,0.0,Finished,1.0,15.25,12.0,0.0,0.0,17,8
2024,Chinese Grand Prix,ALB,12,0.0,Finished,1.0,14.25,12.0,0.0,0.0,0,8
2024,Chinese Grand Prix,GAS,13,0.0,Finished,1.0,16.75,12.0,0.0,0.0,8,8
2024,Chinese Grand Prix,ZHO,14,0.0,Finished,1.0,15.5,12.0,0.0,0.0,27,8
2024,Chinese Grand Prix,STR,15,0.0,Finished,1.0,11.75,12.0,9.0,0.0,24,8
2024,Chinese Grand Prix,MAG,16,0.0,Finished,1.0,11.75,12.0,1.0,0.0,15,8
2024,Chinese Grand Prix,SAR,17,0.0,Finished,1.0,17.0,12.0,0.0,0.0,23,8
2024,Chinese Grand Prix,RIC,18,0.0,Retired,1.0,15.0,12.0,0.0,0.0,20,8
2024,Chinese Grand Prix,BOT,20,0.0,Retired,1.0,16.0,12.0,0.0,0.0,5,8
2024,Miami Grand Prix,NOR,1,25.0,Finished,1.0,4.8,12.0,55.0,0.0,16,16
2024,Miami Grand Prix,SAR,20,0.0,Retired,1.0,17.0,12.0,0.0,0.0,23,16
2024,Miami Grand Prix,MAG,19,0.0,Finished,1.0,12.6,12.0,1.0,0.0,15,16
2024,Miami Grand Prix,ALB,18,0.0,Finished,1.0,13.8,12.0,0.0,0.0,0,16
2024,Miami Grand Prix,STR,17,0.0,Finished,1.0,12.4,12.0,9.0,0.0,24,16
2024,Miami Grand Prix,BOT,16,0.0,Finished,1.0,16.8,12.0,0.0,0.0,5,16
2024,Miami Grand Prix,RIC,15,0.0,Finished,1.0,15.6,12.0,0.0,0.0,20,16
2024,Miami Grand Prix,ZHO,14,0.0,Finished,1.0,15.2,12.0,0.0,0.0,27,16
2024,Miami Grand Prix,PIA,13,0.0,Finished,1.0,6.4,12.0,36.0,0.0,19,16
2024,Miami Grand Prix,GAS,12,0.0,Finished,1.0,16.0,12.0,0.0,0.0,8,16
2024,Miami Grand Prix,HUL,11,0.0,Finished,1.0,11.2,12.0,4.0,0.0,11,16
2024,Miami Grand Prix,OCO,10,1.0,Finished,1.0,14.4,12.0,0.0,0.0,17,16
2024,Miami Grand Prix,ALO,9,2.0,Finished,1.0,7.0,12.0,31.0,0.0,1,16
2024,Miami Grand Prix,RUS,8,4.0,Finished,1.0,8.2,12.0,32.0,0.0,21,16
2024,Miami Grand Prix,TSU,7,6.0,Finished,1.0,13.0,12.0,7.0,0.0,25,16
2024,Miami Grand Prix,HAM,6,8.0,Finished,1.0,10.4,12.0,12.0,0.0,10,16
2024,Miami Grand Prix,SAI,5,10.0,Finished,1.0,3.0,12.0,65.0,0.0,22,16
2024,Miami Grand Prix,PER,4,12.0,Finished,1.0,2.8,12.0,79.0,0.0,18,16
2024,Miami Grand Prix,LEC,3,15.0,Finished,1.0,3.4,12.0,71.0,0.0,13,16
2024,Miami Grand Prix,VER,2,18.0,Finished,1.0,4.6,12.0,102.0,0.0,26,16
2024,Emilia Romagna Grand Prix,VER,1,25.0,Finished,1.0,4.8,12.0,120.0,0.0,26,10
2024,Emilia Romagna Grand Prix,NOR,2,18.0,Finished,1.0,3.8,12.0,80.0,0.0,16,10
2024,Emilia Romagna Grand Prix,LEC,3,15.0,Finished,1.0,3.2,12.0,86.0,0.0,13,10
2024,Emilia Romagna Grand Prix,PIA,4,12.0,Finished,1.0,7.4,12.0,36.0,0.0,19,10
2024,Emilia Romagna Grand Prix,SAI,5,10.0,Finished,1.0,3.4,12.0,75.0,0.0,22,10
2024,Emilia Romagna Grand Prix,HAM,6,8.0,Finished,1.0,10.2,12.0,20.0,0.0,10,10
2024,Emilia Romagna Grand Prix,RUS,7,7.0,Finished,1.0,8.8,12.0,36.0,0.0,21,10
2024,Emilia Romagna Grand Prix,PER,8,4.0,Finished,1.0,3.2,12.0,91.0,0.0,18,10
2024,Emilia Romagna Grand Prix,STR,9,2.0,Finished,1.0,13.8,12.0,9.0,0.0,24,10
2024,Emilia Romagna Grand Prix,TSU,10,1.0,Lapped,1.0,11.6,12.0,13.0,0.0,25,10
2024,Emilia Romagna Grand Prix,HUL,11,0.0,Lapped,1.0,10.2,12.0,4.0,0.0,11,10
2024,Emilia Romagna Grand Prix,MAG,12,0.0,Lapped,1.0,14.0,12.0,1.0,0.0,15,10
2024,Emilia Romagna Grand Prix,RIC,13,0.0,Lapped,1.0,16.0,12.0,0.0,0.0,20,10
2024,Emilia Romagna Grand Prix,OCO,14,0.0,Lapped,1.0,13.0,12.0,1.0,0.0,17,10
2024,Emilia Romagna Grand Prix,ZHO,15,0.0,Lapped,1.0,15.8,12.0,0.0,0.0,27,10
2024,Emilia Romagna Grand Prix,GAS,16,0.0,Lapped,1.0,14.8,12.0,0.0,0.0,8,10
2024,Emilia Romagna Grand Prix,SAR,17,0.0,Lapped,1.0,17.6,12.0,0.0,0.0,23,10
2024,Emilia Romagna Grand Prix,BOT,18,0.0,Lapped,1.0,16.2,12.0,0.0,0.0,5,10
2024,Emilia Romagna Grand Prix,ALO,19,0.0,Lapped,1.0,7.0,12.0,33.0,0.0,1,10
2024,Emilia Romagna Grand Prix,ALB,20,0.0,Retired,1.0,14.4,12.0,0.0,0.0,0,10
2024,Monaco Grand Prix,LEC,1,25.0,Finished,1.0,3.2,12.0,101.0,0.0,13,17
2024,Monaco Grand Prix,VER,6,8.0,Finished,1.0,4.8,12.0,145.0,0.0,26,17
2024,Monaco Grand Prix,HAM,7,7.0,Finished,1.0,9.6,12.0,28.0,0.0,10,17
2024,Monaco Grand Prix,TSU,8,4.0,Lapped,1.0,10.6,12.0,14.0,0.0,25,17
2024,Monaco Grand Prix,ALB,9,2.0,Lapped,1.0,16.2,12.0,0.0,0.0,0,17
2024,Monaco Grand Prix,GAS,10,1.0,Lapped,1.0,14.0,12.0,0.0,0.0,8,17
2024,Monaco Grand Prix,ALO,11,0.0,Lapped,1.0,9.8,12.0,33.0,0.0,1,17
2024,Monaco Grand Prix,RIC,12,0.0,Lapped,1.0,15.4,12.0,0.0,0.0,20,17
2024,Monaco Grand Prix,BOT,13,0.0,Lapped,1.0,16.4,12.0,0.0,0.0,5,17
2024,Monaco Grand Prix,STR,14,0.0,Lapped,1.0,11.8,12.0,11.0,0.0,24,17
2024,Monaco Grand Prix,SAR,15,0.0,Lapped,1.0,17.0,12.0,0.0,0.0,23,17
2024,Monaco Grand Prix,ZHO,16,0.0,Lapped,1.0,15.2,12.0,0.0,0.0,27,17
2024,Monaco Grand Prix,OCO,17,0.0,Retired,1.0,13.2,12.0,1.0,0.0,17,17
2024,Monaco Grand Prix,PER,18,0.0,Retired,1.0,4.4,12.0,95.0,0.0,18,17
2024,Monaco Grand Prix,HUL,19,0.0,Retired,1.0,10.4,12.0,4.0,0.0,11,17
2024,Monaco Grand Prix,RUS,5,10.0,Finished,1.0,9.0,12.0,43.0,0.0,21,17
2024,Monaco Grand Prix,NOR,4,12.0,Finished,1.0,2.6,12.0,98.0,0.0,16,17
2024,Monaco Grand Prix,SAI,3,15.0,Finished,1.0,3.8,12.0,85.0,0.0,22,17
2024,Monaco Grand Prix,MAG,20,0.0,Retired,1.0,14.0,12.0,1.0,0.0,15,17
2024,Monaco Grand Prix,PIA,2,18.0,Finished,1.0,7.4,12.0,48.0,0.0,19,17
2024,Canadian Grand Prix,HAM,4,13.0,Finished,1.0,7.4,12.0,35.0,0.0,10,7
2024,Canadian Grand Prix,NOR,2,18.0,Finished,1.0,2.8,12.0,110.0,0.0,16,7
2024,Canadian Grand Prix,PIA,5,10.0,Finished,1.0,7.0,12.0,66.0,0.0,19,7
2024,Canadian Grand Prix,ALO,6,8.0,Finished,1.0,10.4,12.0,33.0,0.0,1,7
2024,Canadian Grand Prix,STR,7,6.0,Finished,1.0,13.4,12.0,11.0,0.0,24,7
2024,Canadian Grand Prix,RIC,8,4.0,Finished,1.0,15.4,12.0,0.0,0.0,20,7
2024,Canadian Grand Prix,GAS,9,2.0,Finished,1.0,13.4,12.0,1.0,0.0,8,7
2024,Canadian Grand Prix,OCO,10,1.0,Finished,1.0,13.4,12.0,1.0,0.0,17,7
2024,Canadian Grand Prix,HUL,11,0.0,Finished,1.0,12.4,12.0,4.0,0.0,11,7
2024,Canadian Grand Prix,MAG,12,0.0,Finished,1.0,16.0,12.0,1.0,0.0,15,7
2024,Canadian Grand Prix,BOT,13,0.0,Finished,1.0,16.2,12.0,0.0,0.0,5,7
2024,Canadian Grand Prix,TSU,14,0.0,Finished,1.0,10.8,12.0,18.0,0.0,25,7
2024,Canadian Grand Prix,ZHO,15,0.0,Lapped,1.0,15.4,12.0,0.0,0.0,27,7
2024,Canadian Grand Prix,SAI,16,0.0,Retired,1.0,4.2,12.0,100.0,0.0,22,7
2024,Canadian Grand Prix,ALB,17,0.0,Retired,1.0,15.8,12.0,2.0,0.0,0,7
2024,Canadian Grand Prix,PER,18,0.0,Retired,1.0,7.0,12.0,95.0,0.0,18,7
2024,Canadian Grand Prix,LEC,19,0.0,Retired,1.0,3.0,12.0,126.0,0.0,13,7
2024,Canadian Grand Prix,SAR,20,0.0,Retired,1.0,17.2,12.0,0.0,0.0,23,7
2024,Canadian Grand Prix,VER,1,25.0,Finished,1.0,2.2,12.0,153.0,0.0,26,7
2024,Canadian Grand Prix,RUS,3,15.0,Finished,1.0,6.6,12.0,53.0,0.0,21,7
2024,Spanish Grand Prix,ALB,18,0.0,Lapped,1.0,15.2,12.0,2.0,0.0,0,21
2024,Spanish Grand Prix,HAM,3,15.0,Finished,1.0,6.4,12.0,48.0,0.0,10,21
2024,Spanish Grand Prix,NOR,2,19.0,Finished,1.0,2.2,12.0,128.0,0.0,16,21
2024,Spanish Grand Prix,VER,1,25.0,Finished,1.0,2.2,12.0,178.0,0.0,26,21
2024,Spanish Grand Prix,SAR,20,0.0,Lapped,1.0,17.8,12.0,0.0,0.0,23,21
2024,Spanish Grand Prix,TSU,19,0.0,Lapped,1.0,11.6,12.0,18.0,0.0,25,21
2024,Spanish Grand Prix,MAG,17,0.0,Lapped,1.0,15.8,12.0,1.0,0.0,15,21
2024,Spanish Grand Prix,BOT,16,0.0,Lapped,1.0,16.0,12.0,0.0,0.0,5,21
2024,Spanish Grand Prix,RIC,15,0.0,Lapped,1.0,13.2,12.0,4.0,0.0,20,21
2024,Spanish Grand Prix,STR,14,0.0,Lapped,1.0,12.4,12.0,17.0,0.0,24,21
2024,Spanish Grand Prix,ZHO,13,0.0,Lapped,1.0,14.8,12.0,0.0,0.0,27,21
2024,Spanish Grand Prix,ALO,12,0.0,Lapped,1.0,10.4,12.0,41.0,0.0,1,21
2024,Spanish Grand Prix,HUL,11,0.0,Finished,1.0,12.4,12.0,4.0,0.0,11,21
2024,Spanish Grand Prix,OCO,10,1.0,Finished,1.0,12.4,12.0,2.0,0.0,17,21
2024,Spanish Grand Prix,GAS,9,2.0,Finished,1.0,12.0,12.0,3.0,0.0,8,21
2024,Spanish Grand Prix,PER,8,4.0,Finished,1.0,10.2,12.0,95.0,0.0,18,21
2024,Spanish Grand Prix,PIA,7,6.0,Finished,1.0,6.4,12.0,76.0,0.0,19,21
2024,Spanish Grand Prix,SAI,6,8.0,Finished,1.0,6.8,12.0,100.0,0.0,22,21
2024,Spanish Grand Prix,LEC,5,10.0,Finished,1.0,6.0,12.0,126.0,0.0,13,21
2024,Spanish Grand Prix,RUS,4,12.0,Finished,1.0,5.8,12.0,68.0,0.0,21,21
2024,Austrian Grand Prix,ALO,18,0.0,Lapped,1.0,11.4,12.0,41.0,0.0,1,2
2024,Austrian Grand Prix,RUS,1,25.0,Finished,1.0,5.4,12.0,80.0,0.0,21,2
2024,Austrian Grand Prix,SAR,19,0.0,Lapped,1.0,18.4,12.0,0.0,0.0,23,2
2024,Austrian Grand Prix,NOR,20,0.0,Lapped,1.0,2.2,12.0,147.0,0.0,16,2
2024,Austrian Grand Prix,SAI,3,15.0,Finished,1.0,7.0,12.0,108.0,0.0,22,2
2024,Austrian Grand Prix,HAM,4,12.0,Finished,1.0,5.2,12.0,63.0,0.0,10,2
2024,Austrian Grand Prix,VER,5,10.0,Finished,1.0,2.2,12.0,203.0,0.0,26,2
2024,Austrian Grand Prix,HUL,6,8.0,Finished,1.0,12.6,12.0,4.0,0.0,11,2
2024,Austrian Grand Prix,PER,7,6.0,Finished,1.0,11.2,12.0,99.0,0.0,18,2
2024,Austrian Grand Prix,MAG,8,4.0,Finished,1.0,16.0,12.0,1.0,0.0,15,2
